,Actual_quantity,Customer,Product_group,Product_family,Country,New_SKU_Name,Created_date_month,Created_date_year
482,1,MKS,Component,Other,Belgium,Other,7,2019
483,1,UBW,Component,Other,Belgium,Other,8,2019
484,1,,Component,Other,Belgium,Other,7,2019
485,1,,Component,Other,Belgium,Other,6,2019
486,1,AGU,Component,Other,Belgium,Other,7,2019
487,1,,Component,Other,Belgium,Other,5,2019
488,1,Ahooga Sprl,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,1,2019
489,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,6,2019
490,1,UBW ZRT,Component,Other,Belgium,Other,3,2019
491,1,AGU,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,4,2019
492,2,,Component,Other,Belgium,Other,6,2019
493,1,Ahooga Sprl,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal,2,2019
494,1,,Component,Other,Belgium,Other,6,2019
495,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,7,2019
496,1,,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S,3,2019
497,1,BUSCH &amp; MULLER,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Essential - White Sunrise,7,2019
498,1,,Component,Other,Belgium,Other,5,2019
499,1,UBW ZRT,Component,Other,Belgium,Other,4,2019
500,1,UBW,Component,Other,France,Other,6,2019
501,1,,Component,Other,Belgium,Other,1,2019
502,1,,Component,Other,Belgium,Other,2,2019
503,1,,Component,Other,Belgium,Other,1,2019
504,1,AGU,Component,Other,Belgium,Other,4,2019
505,1,,Component,Other,Belgium,Other,6,2019
506,1,,Component,Other,Belgium,Other,2,2019
507,1,DPD,Component,Other,Belgium,Other,8,2019
508,1,,Component,Other,Belgium,Other,7,2019
509,2,UBW,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,7,2019
510,6,,Component,Other,Belgium,Other,7,2019
511,1,,Component,Other,Belgium,Other,6,2019
512,1,AGU,Component,Other,Belgium,Other,4,2019
513,1,,Component,Other,Belgium,Other,5,2019
514,1,,Component,Other,France,Other,2,2019
515,1,AGU,Component,Other,Belgium,Other,6,2019
516,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Essential - White Sunrise,5,2019
517,1,AGU,Component,Other,Belgium,Other,2,2019
518,1,Ahooga Sprl,Component,Other,Belgium,Other,1,2019
519,1,,Component,Other,Germany,Other,7,2019
520,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,6,2019
521,1,POEPLE PON,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal,3,2019
522,1,BLB,Component,Other,Belgium,Other,7,2019
523,1,,Component,Other,Belgium,Other,2,2019
524,1,Ahooga Sprl,Component,Other,Belgium,Other,5,2019
525,1,,Bike,Power 36V,Germany,Ahooga Folding Bike - Power+ - OMG Silver,6,2019
526,1,,Component,Other,Belgium,Other,7,2019
527,1,JAcobsons,Component,Other,Belgium,Other,7,2019
528,1,,Component,Other,Belgium,Other,2,2019
529,1,Ahooga Sprl,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Essential - White Sunrise,1,2019
530,1,UBW,Component,Other,Belgium,Other,3,2019
531,1,,Component,Other,Belgium,Other,6,2019
532,1,,Component,Other,France,Other,6,2019
533,1,UBW,Component,Other,Belgium,Other,3,2019
534,1,,Component,Other,Belgium,Other,5,2019
535,1,Ahooga Sprl,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,1,2019
536,2,,Component,Other,Germany,Other,7,2019
537,1,AGU,Component,Other,Belgium,Other,8,2019
538,1,,Component,Other,Belgium,Other,5,2019
539,1,,Component,Other,Belgium,Other,4,2019
540,1,AGU,Component,Other,Belgium,Other,7,2019
541,1,,Component,Other,Belgium,Other,7,2019
542,1,UBW ZRT,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal,3,2019
543,1,AGU,Component,Other,Belgium,Other,2,2019
544,1,Greenway,Component,Other,Belgium,Other,1,2019
545,1,AGU,Component,Other,Belgium,Other,6,2019
546,1,,Component,Other,Belgium,Other,6,2019
547,1,ROOL IN,Component,Other,Belgium,Other,7,2019
548,3,,Component,Other,Belgium,Other,5,2019
549,1,DPD,Component,Other,Belgium,Other,4,2019
550,1,DPD,Component,Other,Belgium,Other,1,2019
551,1,AGU,Component,Other,Belgium,Other,2,2019
552,1,Ahooga Sprl,Component,Other,Belgium,Other,5,2019
553,1,AGU,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,4,2019
554,1,ROOL IN,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,2,2019
555,1,,Component,Other,Belgium,Other,6,2019
556,1,,Component,Other,Belgium,Other,5,2019
557,1,,Component,Other,Belgium,Other,8,2019
558,1,DPD,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,7,2019
559,1,BLB,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,7,2019
560,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Essential - White Sunrise,7,2019
561,1,,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S,6,2019
562,1,,Component,Other,Belgium,Other,5,2019
563,1,AGU,Component,Other,Belgium,Other,2,2019
564,1,DPD,Component,Other,Belgium,Other,5,2019
565,2,UBW,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Essential - White Sunrise,3,2019
566,1,,Component,Other,Belgium,Other,1,2019
567,1,,Component,Other,Belgium,Other,5,2019
568,2,DPD,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal,5,2019
569,1,,Component,Other,Belgium,Other,2,2019
570,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,3,2019
571,1,Ahooga Sprl,Component,Other,Belgium,Other,7,2019
572,1,DPD,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,6,2019
573,1,NOWCOMPANY,Component,Other,Belgium,Other,2,2019
574,2,Ahooga Sprl,Component,Other,Netherlands,Other,1,2019
575,1,,Component,Other,Belgium,Other,6,2019
576,1,,Component,Other,Belgium,Other,6,2019
577,1,,Component,Other,Belgium,Other,4,2019
578,1,,Component,Other,Belgium,Other,7,2019
579,1,,Component,Other,Netherlands,Other,7,2019
580,1,HARTJE,Component,Other,Belgium,Other,6,2019
581,1,,Component,Other,Belgium,Other,6,2019
582,1,,Component,Other,Belgium,Other,6,2019
583,1,UBW ZRT,Component,Other,Belgium,Other,2,2019
584,1,,Component,Other,Belgium,Other,4,2019
585,1,,Component,Other,Belgium,Other,5,2019
586,1,,Component,Other,Belgium,Other,3,2019
587,1,AGU,Component,Other,Belgium,Other,6,2019
588,1,Ahooga Sprl,Bike,Power 36V,France,Ahooga Folding Bike - Power+ - OMG Silver,1,2019
589,1,,Component,Other,Belgium,Other,5,2019
590,1,ROOL IN,Component,Other,Belgium,Other,7,2019
591,1,,Component,Other,Belgium,Other,5,2019
592,1,,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S,6,2019
593,1,,Component,Other,Belgium,Other,5,2019
594,4,UBW,Component,Other,Belgium,Other,5,2019
595,1,DPD,Component,Other,Belgium,Other,5,2019
596,1,,Component,Other,Belgium,Other,2,2019
597,1,BLB,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,6,2019
598,1,AGU,Component,Other,Belgium,Other,1,2019
599,1,DPD,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Essential - White Sunrise,3,2019
600,1,AGU,Component,Other,Belgium,Other,6,2019
601,1,,Component,Other,Belgium,Other,6,2019
602,1,,Component,Other,Belgium,Other,7,2019
603,1,,Component,Other,Belgium,Other,6,2019
604,1,,Component,Other,Belgium,Other,3,2019
605,1,DPD,Component,Other,Belgium,Other,6,2019
606,1,SMINNO,Component,Other,Belgium,Other,7,2019
607,1,,Component,Other,Belgium,Other,4,2019
608,1,,Component,Other,Belgium,Other,7,2019
609,1,,Component,Other,Belgium,Other,2,2019
610,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal,7,2019
611,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,6,2019
612,1,AGU,Component,Other,Belgium,Other,5,2019
613,2,FAHRER,Component,Other,Belgium,Other,4,2019
614,1,DPD,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,6,2019
615,1,,Component,Other,Belgium,Other,6,2019
616,1,HARTJE,Component,Other,Belgium,Other,7,2019
617,1,UBW,Component,Other,Belgium,Other,6,2019
618,1,AGU,Component,Other,Belgium,Other,8,2019
619,2,,Bike,Other,Belgium,Ahooga Folding Bike - 24V Hybrid/Style+ - Jaw Drop Charcoal (Stock bike),7,2019
620,1,Ahooga Sprl,Component,Other,Belgium,Other,3,2019
621,1,,Component,Other,Belgium,Other,4,2019
622,1,AGU,Component,Other,Belgium,Other,2,2019
623,2,DPD,Component,Other,Germany,Other,6,2019
624,2,,Component,Other,Belgium,Other,7,2019
625,1,HARTJE,Component,Other,Belgium,Other,6,2019
626,1,,Component,Other,Belgium,Other,4,2019
627,1,,Component,Other,Belgium,Other,7,2019
628,1,DPD,Component,Other,Belgium,Other,2,2019
629,1,HARTJE,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 3S,6,2019
630,1,,Component,Other,Belgium,Other,7,2019
631,1,,Component,Other,Belgium,Other,1,2019
632,1,,Component,Other,Belgium,Other,4,2019
633,1,BUSCH &amp; MULLER,Component,Other,Belgium,Other,4,2019
634,1,,Component,Other,Belgium,Other,6,2019
635,1,NOWCOMPANY,Component,Other,Belgium,Other,7,2019
636,1,DPD,Component,Other,Belgium,Other,1,2019
637,8,AGU,Component,Other,Belgium,Other,6,2019
638,1,,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Light+ - All Black,6,2019
639,1,DPD,Component,Other,France,Other,6,2019
640,1,Qibbel,Component,Other,Belgium,Other,7,2019
641,1,DPD,Component,Other,Belgium,Other,6,2019
642,1,,Component,Other,France,Other,6,2019
643,1,,Component,Other,Belgium,Other,5,2019
644,1,UBW ZRT,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,7,2019
645,2,,Component,Other,Belgium,Other,5,2019
646,1,AGU,Component,Other,Belgium,Other,5,2019
647,1,DPD,Component,Other,Belgium,Other,2,2019
648,1,,Component,Other,Belgium,Other,6,2019
649,1,AGU,Component,Other,Belgium,Other,2,2019
650,1,AGU,Component,Other,Belgium,Other,5,2019
651,1,FACT BIKEPARTS,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Essential - White Sunrise,5,2019
652,1,AGU,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 3S,5,2019
653,1,,Component,Other,Belgium,Other,1,2019
654,1,,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 3S,1,2019
655,1,,Component,Other,Luxembourg,Other,5,2019
656,1,DPD,Component,Other,France,Other,5,2019
657,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,5,2019
658,1,UBW,Component,Other,Belgium,Other,8,2019
659,1,,Component,Other,Belgium,Other,6,2019
660,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,7,2019
661,1,UBW ZRT,Component,Other,Belgium,Other,4,2019
662,1,UBW ZRT,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,7,2019
663,1,UBW ZRT,Component,Other,Germany,Other,5,2019
664,1,,Component,Other,Belgium,Other,3,2019
665,2,,Component,Other,Belgium,Other,5,2019
666,1,AGU,Component,Other,Belgium,Other,4,2019
667,1,,Component,Other,Belgium,Other,2,2019
668,1,NOWCOMPANY,Component,Other,Belgium,Other,1,2019
669,1,AGU,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S,7,2019
670,1,,Component,Other,Belgium,Other,3,2019
671,1,,Component,Other,Belgium,Other,5,2019
672,1,AGU,Component,Other,Belgium,Other,5,2019
673,1,,Component,Other,Belgium,Other,4,2019
674,2,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,5,2019
675,2,RADICAL DESIGN,Component,Other,Belgium,Other,4,2019
676,2,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,7,2019
677,1,Ahooga Sprl,Component,Other,France,Other,2,2019
678,1,FAHRER,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,7,2019
679,1,,Component,Other,Belgium,Other,5,2019
680,1,ROOL IN,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S,3,2019
681,1,UBW,Bike,Hybrid 24V,Italy,Ahooga Folding Bike - Hybrid/Essential - White Sunrise,6,2019
682,1,,Component,Other,Belgium,Other,2,2019
683,1,,Bike,Power 36V,Germany,Ahooga Folding Bike - Power+ - OMG Silver,5,2019
684,2,,Component,Other,Belgium,Other,5,2019
685,1,,Component,Other,Germany,Other,7,2019
686,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,6,2019
687,1,,Component,Other,Belgium,Other,6,2019
688,1,SELLE ROYAL,Component,Other,United Kingdom,Other,5,2019
689,1,DPD,Component,Other,Belgium,Other,8,2019
690,1,,Component,Other,Belgium,Other,1,2019
691,1,,Component,Other,Belgium,Other,4,2019
692,1,DPD,Component,Other,Portugal,Other,1,2019
693,1,,Component,Other,Belgium,Other,1,2019
694,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,6,2019
695,1,,Component,Other,Belgium,Other,5,2019
696,1,Weldtite,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,4,2019
697,1,Greenway,Component,Other,Belgium,Other,2,2019
698,1,AGU,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S,7,2019
699,1,AGU,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Essential - White Sunrise,2,2019
700,1,,Component,Other,Belgium,Other,7,2019
701,1,UBW ZRT,Bike,Power 36V,Germany,Ahooga Folding Bike - Power+ - OMG Silver,5,2019
702,1,,Component,Other,Belgium,Other,3,2019
703,1,,Component,Other,Belgium,Other,4,2019
704,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal,5,2019
705,1,Ahooga Sprl,Component,Other,Belgium,Other,1,2019
706,1,AGU,Component,Other,Belgium,Other,5,2019
707,2,DPD,Component,Other,Ireland,Other,2,2019
708,1,AGU,Component,Other,Belgium,Other,5,2019
709,1,UBW ZRT,Component,Other,Belgium,Other,2,2019
710,2,,Component,Other,Belgium,Other,5,2019
711,1,,Component,Other,Belgium,Other,5,2019
712,1,NOWCOMPANY,Component,Other,Belgium,Other,2,2019
713,1,POEPLE PON,Component,Other,Belgium,Other,3,2019
714,1,,Component,Other,Belgium,Other,7,2019
715,1,,Component,Other,Belgium,Other,7,2019
716,1,UBW,Bike,Other,Belgium,Ahooga Folding Bike -Jaw Drop Charcoal -(6-10 weeks),1,2019
717,1,,Component,Other,Belgium,Other,3,2019
718,1,AGU,Component,Other,Belgium,Other,5,2019
719,1,,Component,Other,United Kingdom,Other,4,2019
720,1,DPD,Component,Other,Belgium,Other,7,2019
721,1,,Component,Other,Belgium,Other,5,2019
722,1,,Component,Other,Belgium,Other,5,2019
723,1,,Component,Other,Belgium,Other,6,2019
724,1,UBW ZRT,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,6,2019
725,1,,Component,Other,Belgium,Other,7,2019
726,1,UBW,Component,Other,Belgium,Other,7,2019
727,1,AGU,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S,7,2019
728,1,UBW,Component,Other,Belgium,Other,7,2019
729,2,,Component,Other,Belgium,Other,5,2019
730,1,DPD,Bike,Power 36V,Luxembourg,Ahooga Folding Bike - Power+ - OMG Silver,2,2019
731,1,,Component,Other,Belgium,Other,5,2019
732,1,,Component,Other,Belgium,Other,1,2019
733,1,,Component,Other,Belgium,Other,1,2019
734,1,,Component,Other,Belgium,Other,3,2019
735,1,,Component,Other,Belgium,Other,5,2019
736,1,ROOL IN,Component,Other,Belgium,Other,6,2019
737,1,AGU,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,6,2019
738,1,,Component,Other,Belgium,Other,6,2019
739,1,UBW,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,7,2019
740,1,UBW,Component,Other,Belgium,Other,3,2019
741,1,,Component,Other,Belgium,Other,5,2019
742,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,5,2019
743,1,UBW ZRT,Component,Other,Belgium,Other,2,2019
744,1,,Component,Other,Belgium,Other,4,2019
745,1,,Component,Other,Belgium,Other,5,2019
746,1,,Component,Other,Belgium,Other,3,2019
747,1,AGU,Component,Other,Belgium,Other,3,2019
748,1,,Component,Other,Belgium,Other,7,2019
749,1,DPD,Component,Other,Belgium,Other,7,2019
750,1,Ahooga Sprl,Component,Other,Germany,Other,1,2019
751,1,,Component,Other,Belgium,Other,5,2019
752,1,,Component,Other,Belgium,Other,5,2019
753,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Light+ - All Black,6,2019
754,1,,Component,Other,France,Other,1,2019
755,1,,Component,Other,Belgium,Other,7,2019
756,1,HARTJE,Component,Other,Belgium,Other,3,2019
757,1,AGU,Component,Other,Belgium,Other,2,2019
758,4,,Component,Other,Belgium,Other,7,2019
759,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,2,2019
760,1,,Component,Other,Belgium,Other,5,2019
761,1,UBW ZRT,Component,Other,Belgium,Other,7,2019
762,1,,Component,Other,Belgium,Other,7,2019
763,1,,Component,Other,Belgium,Other,5,2019
764,1,,Component,Other,Belgium,Other,5,2019
765,1,,Component,Other,Belgium,Other,5,2019
766,1,Greenway,Component,Other,Belgium,Other,3,2019
767,1,DPD,Component,Other,Belgium,Other,6,2019
768,1,UBW ZRT,Component,Other,Belgium,Other,3,2019
769,1,AGU,Component,Other,Belgium,Other,3,2019
770,1,UBW ZRT,Bike,Other,Belgium,Ahooga Modular Bike - 30V - 1S,5,2019
771,1,,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 3S,8,2019
772,1,DPD,Component,Other,France,Other,4,2019
773,1,,Component,Other,Belgium,Other,6,2019
774,1,,Component,Other,Luxembourg,Other,4,2019
775,1,DPD,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,5,2019
776,1,,Component,Other,Belgium,Other,6,2019
777,1,Ahooga Sprl,Component,Other,Belgium,Other,5,2019
778,1,,Component,Other,Belgium,Other,1,2019
779,1,,Component,Other,Belgium,Other,7,2019
780,1,,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Style+ - Jaw Drop Charcoal,6,2019
781,1,,Component,Other,Belgium,Other,7,2019
782,1,DPD,Component,Other,Belgium,Other,7,2019
783,1,,Component,Other,Belgium,Other,4,2019
784,1,DPD,Bike,Hybrid 24V,Germany,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,5,2019
785,1,,Component,Other,Belgium,Other,6,2019
786,1,UBW ZRT,Component,Other,Belgium,Other,1,2019
787,1,NOWCOMPANY,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S,3,2019
788,1,,Component,Other,France,Other,1,2019
789,1,,Component,Other,Belgium,Other,4,2019
790,1,Humpert,Component,Other,Belgium,Other,6,2019
791,1,DPD,Component,Other,France,Other,3,2019
792,2,,Component,Other,Belgium,Other,6,2019
793,1,Humpert,Component,Other,Germany,Other,6,2019
794,1,AGU,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,5,2019
795,1,,Component,Other,Belgium,Other,7,2019
796,1,,Component,Other,Belgium,Other,2,2019
797,1,,Component,Other,Belgium,Other,4,2019
798,1,UBW,Component,Other,Belgium,Other,4,2019
799,1,UBW ZRT,Component,Other,France,Other,3,2019
800,1,,Component,Other,Belgium,Other,6,2019
801,1,AGU,Component,Other,Belgium,Other,8,2019
802,1,,Component,Other,Belgium,Other,6,2019
803,1,,Component,Other,Belgium,Other,5,2019
